name,time,value
Grzejnik_Salon,1601136600117000000,0
Grzejnik_Salon,1601136900128000000,0
Grzejnik_Salon,1601137200136000000,0
Grzejnik_Salon,1601137500143000000,0
Grzejnik_Salon,1601137800151000000,0
Grzejnik_Salon,1601138100164000000,0
Grzejnik_Salon,1601138400170000000,0
Grzejnik_Salon,1601138700176000000,0
Grzejnik_Salon,1601139000183000000,0
Grzejnik_Salon,1601139300189000000,0
Grzejnik_Salon,1601139600195000000,0
Grzejnik_Salon,1601139900202000000,0
Grzejnik_Salon,1601140200209000000,0
Grzejnik_Salon,1601140500219000000,0
Grzejnik_Salon,1601140800228000000,0
Grzejnik_Salon,1601141100239000000,0
Grzejnik_Salon,1601141400249000000,0
Grzejnik_Salon,1601141700255000000,0
Grzejnik_Salon,1601142000260000000,0
Grzejnik_Salon,1601142300266000000,0
Grzejnik_Salon,1601142600273000000,0
Grzejnik_Salon,1601142900280000000,0
Grzejnik_Salon,1601143200286000000,0
Grzejnik_Salon,1601143500291000000,0
Grzejnik_Salon,1601143800297000000,0
Grzejnik_Salon,1601144100307000000,0
Grzejnik_Salon,1601144400312000000,0
Grzejnik_Salon,1601144700317000000,0
Grzejnik_Salon,1601145000322000000,0
Grzejnik_Salon,1601145300329000000,0
Grzejnik_Salon,1601145600336000000,0
Grzejnik_Salon,1601145900341000000,0
Grzejnik_Salon,1601146200354000000,0
Grzejnik_Salon,1601146500359000000,0
Grzejnik_Salon,1601146800365000000,0
Grzejnik_Salon,1601147100371000000,0
Grzejnik_Salon,1601147400376000000,0
Grzejnik_Salon,1601147700382000000,0
Grzejnik_Salon,1601148000388000000,0
Grzejnik_Salon,1601148300395000000,0
Grzejnik_Salon,1601148600407000000,0
Grzejnik_Salon,1601148900412000000,0
Grzejnik_Salon,1601149200418000000,0
Grzejnik_Salon,1601149500425000000,0
Grzejnik_Salon,1601149800430000000,0
Grzejnik_Salon,1601150100435000000,0
Grzejnik_Salon,1601150400441000000,0
Grzejnik_Salon,1601150700447000000,0
Grzejnik_Salon,1601151000453000000,0
Grzejnik_Salon,1601151300459000000,0
Grzejnik_Salon,1601151600465000000,0
Grzejnik_Salon,1601151900470000000,0
Grzejnik_Salon,1601152200475000000,0
Grzejnik_Salon,1601152500482000000,0
Grzejnik_Salon,1601152800487000000,0
Grzejnik_Salon,1601153100493000000,0
Grzejnik_Salon,1601153400498000000,0
Grzejnik_Salon,1601153700506000000,0
Grzejnik_Salon,1601154000512000000,0
Grzejnik_Salon,1601154300517000000,0
Grzejnik_Salon,1601154600524000000,0
Grzejnik_Salon,1601154900938000000,0
Grzejnik_Salon,1601155200944000000,0
Grzejnik_Salon,1601155500950000000,0
Grzejnik_Salon,1601155800959000000,0
Grzejnik_Salon,1601156100980000000,0
Grzejnik_Salon,1601156400987000000,0
Grzejnik_Salon,1601156700992000000,0
Grzejnik_Salon,1601157000999000000,0
Grzejnik_Salon,1601157300007000000,0
Grzejnik_Salon,1601157600020000000,0
Grzejnik_Salon,1601157900033000000,0
Grzejnik_Salon,1601158200045000000,0
Grzejnik_Salon,1601158500058000000,0
Grzejnik_Salon,1601158800069000000,0
Grzejnik_Salon,1601159100083000000,0
Grzejnik_Salon,1601159400095000000,0
Grzejnik_Salon,1601159700106000000,0
Grzejnik_Salon,1601160000118000000,0
Grzejnik_Salon,1601160300131000000,0
Grzejnik_Salon,1601160600145000000,0
Grzejnik_Salon,1601160900157000000,0
Grzejnik_Salon,1601161200178000000,0
Grzejnik_Salon,1601161500191000000,0
Grzejnik_Salon,1601161800203000000,0
Grzejnik_Salon,1601162100215000000,0
Grzejnik_Salon,1601162400227000000,0
Grzejnik_Salon,1601162700239000000,0
Grzejnik_Salon,1601163000252000000,0
Grzejnik_Salon,1601163300264000000,0
Grzejnik_Salon,1601163600279000000,0
Grzejnik_Salon,1601163900291000000,0
Grzejnik_Salon,1601164800225000000,0
Grzejnik_Salon,1601165700240000000,0
Grzejnik_Salon,1601166600258000000,0
Grzejnik_Salon,1601167500274000000,0
Grzejnik_Salon,1601168400300000000,0
Grzejnik_Salon,1601169300315000000,0
Grzejnik_Salon,1601170200342000000,0
Grzejnik_Salon,1601171100360000000,0
Grzejnik_Salon,1601172000375000000,0
Grzejnik_Salon,1601172900393000000,0
Grzejnik_Salon,1601173800417000000,0
Grzejnik_Salon,1601174700438000000,0
Grzejnik_Salon,1601175600456000000,0
Grzejnik_Salon,1601176500472000000,0
Grzejnik_Salon,1601177400482000000,0
Grzejnik_Salon,1601178300492000000,0
Grzejnik_Salon,1601179200501000000,0
Grzejnik_Salon,1601180100512000000,0
Grzejnik_Salon,1601181000528000000,0
Grzejnik_Salon,1601181900548000000,0
Grzejnik_Salon,1601182800563000000,0
Grzejnik_Salon,1601183700571000000,0
Grzejnik_Salon,1601184600586000000,0
Grzejnik_Salon,1601185500601000000,0
Grzejnik_Salon,1601186400615000000,0
Grzejnik_Salon,1601187300628000000,0
Grzejnik_Salon,1601188200647000000,0
Grzejnik_Salon,1601189100672000000,0
Grzejnik_Salon,1601190000688000000,0
Grzejnik_Salon,1601190900701000000,0
Grzejnik_Salon,1601191800712000000,0
Grzejnik_Salon,1601192679665000000,1
Grzejnik_Salon,1601192700729000000,1
Grzejnik_Salon,1601193600742000000,1
Grzejnik_Salon,1601194500752000000,1
Grzejnik_Salon,1601195400764000000,1
Grzejnik_Salon,1601195955108000000,0
Grzejnik_Salon,1601196300774000000,0
Grzejnik_Salon,1601197200788000000,0
Grzejnik_Salon,1601198100809000000,0
Grzejnik_Salon,1601199000817000000,0
Grzejnik_Salon,1601199900828000000,0
Grzejnik_Salon,1601200800842000000,0
Grzejnik_Salon,1601201700853000000,0
Grzejnik_Salon,1601202600863000000,0
Grzejnik_Salon,1601203500875000000,0
Grzejnik_Salon,1601204400884000000,0
Grzejnik_Salon,1601205300894000000,0
Grzejnik_Salon,1601206200905000000,0
Grzejnik_Salon,1601207100914000000,0
Grzejnik_Salon,1601208000925000000,0
Grzejnik_Salon,1601208900939000000,0
