name,time,value
Setpoint_Hol,1601136600098000000,7
Setpoint_Hol,1601136900126000000,7
Setpoint_Hol,1601137200135000000,7
Setpoint_Hol,1601137500142000000,7
Setpoint_Hol,1601137800149000000,7
Setpoint_Hol,1601138100162000000,7
Setpoint_Hol,1601138400169000000,7
Setpoint_Hol,1601138700175000000,7
Setpoint_Hol,1601139000181000000,7
Setpoint_Hol,1601139300187000000,7
Setpoint_Hol,1601139600194000000,7
Setpoint_Hol,1601139900201000000,7
Setpoint_Hol,1601140200207000000,7
Setpoint_Hol,1601140500218000000,7
Setpoint_Hol,1601140800227000000,7
Setpoint_Hol,1601141100237000000,7
Setpoint_Hol,1601141400248000000,7
Setpoint_Hol,1601141700254000000,7
Setpoint_Hol,1601142000259000000,7
Setpoint_Hol,1601142300265000000,7
Setpoint_Hol,1601142600272000000,7
Setpoint_Hol,1601142900279000000,7
Setpoint_Hol,1601143200285000000,7
Setpoint_Hol,1601143500291000000,7
Setpoint_Hol,1601143800296000000,7
Setpoint_Hol,1601144100306000000,7
Setpoint_Hol,1601144400311000000,7
Setpoint_Hol,1601144700316000000,7
Setpoint_Hol,1601145000322000000,7
Setpoint_Hol,1601145300328000000,7
Setpoint_Hol,1601145600335000000,7
Setpoint_Hol,1601145900340000000,7
Setpoint_Hol,1601146200353000000,7
Setpoint_Hol,1601146500358000000,7
Setpoint_Hol,1601146800364000000,7
Setpoint_Hol,1601147100370000000,7
Setpoint_Hol,1601147400376000000,7
Setpoint_Hol,1601147700381000000,7
Setpoint_Hol,1601148000387000000,7
Setpoint_Hol,1601148300393000000,7
Setpoint_Hol,1601148600406000000,7
Setpoint_Hol,1601148900411000000,7
Setpoint_Hol,1601149200418000000,7
Setpoint_Hol,1601149500424000000,7
Setpoint_Hol,1601149800429000000,7
Setpoint_Hol,1601150100434000000,7
Setpoint_Hol,1601150400441000000,7
Setpoint_Hol,1601150700446000000,7
Setpoint_Hol,1601151000452000000,7
Setpoint_Hol,1601151300458000000,7
