name,time,value
Tryb_Gabinet,1601164800219000000,3
Tryb_Gabinet,1601165700234000000,3
Tryb_Gabinet,1601166600252000000,3
Tryb_Gabinet,1601167500268000000,3
Tryb_Gabinet,1601168400294000000,3
Tryb_Gabinet,1601169300310000000,3
Tryb_Gabinet,1601170200334000000,3
Tryb_Gabinet,1601171100355000000,3
Tryb_Gabinet,1601172000369000000,3
Tryb_Gabinet,1601172900386000000,3
Tryb_Gabinet,1601173800407000000,3
Tryb_Gabinet,1601174700427000000,3
Tryb_Gabinet,1601175600449000000,3
Tryb_Gabinet,1601176500469000000,3
Tryb_Gabinet,1601177400479000000,3
Tryb_Gabinet,1601178300489000000,3
Tryb_Gabinet,1601179200497000000,3
Tryb_Gabinet,1601180100507000000,3
Tryb_Gabinet,1601181000522000000,3
Tryb_Gabinet,1601181900541000000,3
Tryb_Gabinet,1601182800164000000,1
Tryb_Gabinet,1601182800559000000,1
Tryb_Gabinet,1601183700568000000,1
Tryb_Gabinet,1601184600580000000,1
Tryb_Gabinet,1601185500596000000,1
Tryb_Gabinet,1601186400611000000,1
Tryb_Gabinet,1601187300623000000,1
Tryb_Gabinet,1601188200643000000,1
Tryb_Gabinet,1601189100666000000,1
Tryb_Gabinet,1601190000684000000,1
Tryb_Gabinet,1601190900697000000,1
Tryb_Gabinet,1601191800709000000,1
Tryb_Gabinet,1601192700723000000,1
Tryb_Gabinet,1601193600739000000,1
Tryb_Gabinet,1601194500749000000,1
Tryb_Gabinet,1601195400760000000,1
Tryb_Gabinet,1601196300770000000,1
Tryb_Gabinet,1601197200781000000,1
Tryb_Gabinet,1601198100806000000,1
Tryb_Gabinet,1601199000814000000,1
Tryb_Gabinet,1601199900823000000,1
Tryb_Gabinet,1601200800839000000,1
Tryb_Gabinet,1601201700850000000,1
Tryb_Gabinet,1601202600860000000,1
Tryb_Gabinet,1601203500872000000,1
Tryb_Gabinet,1601204400881000000,1
Tryb_Gabinet,1601205300891000000,1
Tryb_Gabinet,1601206200901000000,1
Tryb_Gabinet,1601207100911000000,1
Tryb_Gabinet,1601208000923000000,1
Tryb_Gabinet,1601208900934000000,1
Tryb_Gabinet,1601209800948000000,1
Tryb_Gabinet,1601210700957000000,1
Tryb_Gabinet,1601211600971000000,1
Tryb_Gabinet,1601212500004000000,1
Tryb_Gabinet,1601213400019000000,1
Tryb_Gabinet,1601214300032000000,1
Tryb_Gabinet,1601215200048000000,1
Tryb_Gabinet,1601216100063000000,1
Tryb_Gabinet,1601217000081000000,1
Tryb_Gabinet,1601217900098000000,1
Tryb_Gabinet,1601218800111000000,1
Tryb_Gabinet,1601219700126000000,1
Tryb_Gabinet,1601220600143000000,1
Tryb_Gabinet,1601221500165000000,1
Tryb_Gabinet,1601222400181000000,1
Tryb_Gabinet,1601223300190000000,1
Tryb_Gabinet,1601224200209000000,1
Tryb_Gabinet,1601225100225000000,1
Tryb_Gabinet,1601226000240000000,1
Tryb_Gabinet,1601226900260000000,1
Tryb_Gabinet,1601227800277000000,1
Tryb_Gabinet,1601228700294000000,1
Tryb_Gabinet,1601229600312000000,1
Tryb_Gabinet,1601230500329000000,1
Tryb_Gabinet,1601231400349000000,1
Tryb_Gabinet,1601232300386000000,1
Tryb_Gabinet,1601233200413000000,1
Tryb_Gabinet,1601234100428000000,1
Tryb_Gabinet,1601235000441000000,1
Tryb_Gabinet,1601235900456000000,1
Tryb_Gabinet,1601236800472000000,1
Tryb_Gabinet,1601237700492000000,1
Tryb_Gabinet,1601238600524000000,1
Tryb_Gabinet,1601239500541000000,1
Tryb_Gabinet,1601240400556000000,1
Tryb_Gabinet,1601241300571000000,1
Tryb_Gabinet,1601242200594000000,1
Tryb_Gabinet,1601243100613000000,1
Tryb_Gabinet,1601243700059000000,3
Tryb_Gabinet,1601244000629000000,3
Tryb_Gabinet,1601244900651000000,3
Tryb_Gabinet,1601245800668000000,3
Tryb_Gabinet,1601246700685000000,3
Tryb_Gabinet,1601247600697000000,3
Tryb_Gabinet,1601248500705000000,3
Tryb_Gabinet,1601249400714000000,3
Tryb_Gabinet,1601250300724000000,3
Tryb_Gabinet,1601251200740000000,3
Tryb_Gabinet,1601252100748000000,3
Tryb_Gabinet,1601253000761000000,3
Tryb_Gabinet,1601253900769000000,3
Tryb_Gabinet,1601254800777000000,3
Tryb_Gabinet,1601255700786000000,3
Tryb_Gabinet,1601256600794000000,3
Tryb_Gabinet,1601257500802000000,3
Tryb_Gabinet,1601258400816000000,3
Tryb_Gabinet,1601259300824000000,3
Tryb_Gabinet,1601260200832000000,3
Tryb_Gabinet,1601261100841000000,3
Tryb_Gabinet,1601262000849000000,3
Tryb_Gabinet,1601262900858000000,3
Tryb_Gabinet,1601263800883000000,3
Tryb_Gabinet,1601264700899000000,3
Tryb_Gabinet,1601265600907000000,3
Tryb_Gabinet,1601266500918000000,3
Tryb_Gabinet,1601267400934000000,3
Tryb_Gabinet,1601268300952000000,3
Tryb_Gabinet,1601269200117000000,1
Tryb_Gabinet,1601269200971000000,1
Tryb_Gabinet,1601270100996000000,1
Tryb_Gabinet,1601271000013000000,1
Tryb_Gabinet,1601271900030000000,1
Tryb_Gabinet,1601272800046000000,1
Tryb_Gabinet,1601273700073000000,1
Tryb_Gabinet,1601274600090000000,1
Tryb_Gabinet,1601275500107000000,1
Tryb_Gabinet,1601276400124000000,1
Tryb_Gabinet,1601277300141000000,1
Tryb_Gabinet,1601277997101000000,2
Tryb_Gabinet,1601278200159000000,2
Tryb_Gabinet,1601279100174000000,2
Tryb_Gabinet,1601280000192000000,2
Tryb_Gabinet,1601280900206000000,2
Tryb_Gabinet,1601281800223000000,2
Tryb_Gabinet,1601282700242000000,2
Tryb_Gabinet,1601283600258000000,2
Tryb_Gabinet,1601284500274000000,2
Tryb_Gabinet,1601285400294000000,2
Tryb_Gabinet,1601286300310000000,2
Tryb_Gabinet,1601287200325000000,2
Tryb_Gabinet,1601288100342000000,2
Tryb_Gabinet,1601289000357000000,2
Tryb_Gabinet,1601289900373000000,2
Tryb_Gabinet,1601290800390000000,2
Tryb_Gabinet,1601291700405000000,2
Tryb_Gabinet,1601292600422000000,2
Tryb_Gabinet,1601293500438000000,2
Tryb_Gabinet,1601294400452000000,2
Tryb_Gabinet,1601295300470000000,2
Tryb_Gabinet,1601296200485000000,2
Tryb_Gabinet,1601297100511000000,2
Tryb_Gabinet,1601298000528000000,2
Tryb_Gabinet,1601298857925000000,1
Tryb_Gabinet,1601298900536000000,1
Tryb_Gabinet,1601299800550000000,1
Tryb_Gabinet,1601300700566000000,1
Tryb_Gabinet,1601301600573000000,1
Tryb_Gabinet,1601302500588000000,1
Tryb_Gabinet,1601303400608000000,1
Tryb_Gabinet,1601304300623000000,1
Tryb_Gabinet,1601305200640000000,1
Tryb_Gabinet,1601306100686000000,1
Tryb_Gabinet,1601307000703000000,1
Tryb_Gabinet,1601307900719000000,1
Tryb_Gabinet,1601308800741000000,1
Tryb_Gabinet,1601309700758000000,1
Tryb_Gabinet,1601310600774000000,1
Tryb_Gabinet,1601311500786000000,1
Tryb_Gabinet,1601312400802000000,1
Tryb_Gabinet,1601313300818000000,1
Tryb_Gabinet,1601314200838000000,1
Tryb_Gabinet,1601315100855000000,1
Tryb_Gabinet,1601316000876000000,1
Tryb_Gabinet,1601316900898000000,1
Tryb_Gabinet,1601317800913000000,1
Tryb_Gabinet,1601318700929000000,1
Tryb_Gabinet,1601319600946000000,1
Tryb_Gabinet,1601320500961000000,1
Tryb_Gabinet,1601321400981000000,1
Tryb_Gabinet,1601322301001000000,1
Tryb_Gabinet,1601323200017000000,1
Tryb_Gabinet,1601324100049000000,1
Tryb_Gabinet,1601325000079000000,1
Tryb_Gabinet,1601325900097000000,1
Tryb_Gabinet,1601326800115000000,1
Tryb_Gabinet,1601327700137000000,1
Tryb_Gabinet,1601328600167000000,1
Tryb_Gabinet,1601329500179000000,1
Tryb_Gabinet,1601330100092000000,3
Tryb_Gabinet,1601330400195000000,3
Tryb_Gabinet,1601331300225000000,3
Tryb_Gabinet,1601332200247000000,3
Tryb_Gabinet,1601333100263000000,3
Tryb_Gabinet,1601334000280000000,3
